ax,ay,az,gx,gy,gz,target,target_name
-0.17,-0.17,1.03,-2.81,1.22,-7.02,2.0,palm_down_neutral
-0.16,-0.15,1.02,-3.36,-0.06,-8.06,2.0,palm_down_neutral
-0.15,-0.14,1.01,-5.49,-0.98,-8.67,2.0,palm_down_neutral
-0.13,-0.13,1.02,-7.75,-1.95,-8.79,2.0,palm_down_neutral
-0.12,-0.11,1.02,-9.34,-2.81,-8.67,2.0,palm_down_neutral
-0.12,-0.1,1.01,-9.83,-3.42,-8.61,2.0,palm_down_neutral
-0.13,-0.09,1.01,-9.03,-3.78,-8.67,2.0,palm_down_neutral
-0.13,-0.08,1.0,-7.32,-4.03,-9.09,2.0,palm_down_neutral
-0.13,-0.07,0.98,-5.19,-3.97,-9.52,2.0,palm_down_neutral
-0.12,-0.06,0.97,-2.44,-3.78,-10.07,2.0,palm_down_neutral
-0.11,-0.04,0.97,0.12,-3.6,-10.25,2.0,palm_down_neutral
-0.09,-0.02,0.96,1.83,-3.17,-10.31,2.0,palm_down_neutral
-0.09,0.0,0.95,2.99,-2.56,-10.13,2.0,palm_down_neutral
-0.08,0.02,0.95,3.72,-1.65,-9.58,2.0,palm_down_neutral
-0.07,0.03,0.95,4.7,-0.55,-9.28,2.0,palm_down_neutral
-0.07,0.04,0.96,5.8,0.31,-9.03,2.0,palm_down_neutral
-0.06,0.05,0.96,6.23,1.1,-8.67,2.0,palm_down_neutral
-0.06,0.06,0.96,5.92,1.59,-8.67,2.0,palm_down_neutral
-0.06,0.08,0.96,4.27,2.14,-8.36,2.0,palm_down_neutral
-0.06,0.08,0.97,1.34,2.93,-7.2,2.0,palm_down_neutral
-0.06,0.06,0.98,-1.16,3.6,-7.08,2.0,palm_down_neutral
-0.06,0.04,1.0,-2.44,3.72,-6.47,2.0,palm_down_neutral
-0.06,0.02,1.01,-3.17,3.54,-6.35,2.0,palm_down_neutral
-0.06,0.01,1.01,-3.48,3.36,-5.98,2.0,palm_down_neutral
-0.06,-0.0,1.01,-3.17,3.23,-5.37,2.0,palm_down_neutral
-0.06,-0.02,1.01,-2.2,3.17,-5.25,2.0,palm_down_neutral
-0.07,-0.02,1.01,-1.4,3.17,-5.19,2.0,palm_down_neutral
-0.07,-0.03,1.01,-1.04,3.36,-5.19,2.0,palm_down_neutral
-0.07,-0.03,1.02,-1.04,3.36,-4.94,2.0,palm_down_neutral
-0.07,-0.04,1.02,-1.89,3.23,-4.76,2.0,palm_down_neutral
-0.07,-0.03,1.02,-4.27,3.17,-4.88,2.0,palm_down_neutral
-0.08,-0.03,1.01,-7.87,3.17,-5.07,2.0,palm_down_neutral
-0.08,-0.03,1.01,-10.44,3.54,-5.07,2.0,palm_down_neutral
-0.07,-0.05,1.01,-11.78,3.91,-4.82,2.0,palm_down_neutral
-0.07,-0.06,1.02,-11.84,4.27,-4.94,2.0,palm_down_neutral
-0.06,-0.08,1.02,-11.05,4.52,-5.07,2.0,palm_down_neutral
-0.06,-0.09,1.03,-9.28,4.64,-5.31,2.0,palm_down_neutral
-0.06,-0.1,1.04,-6.96,4.64,-5.49,2.0,palm_down_neutral
-0.06,-0.1,1.04,-5.49,4.52,-5.86,2.0,palm_down_neutral
-0.07,-0.09,1.03,-4.76,4.46,-6.23,2.0,palm_down_neutral
-0.07,-0.09,1.02,-3.66,4.39,-6.23,2.0,palm_down_neutral
-0.08,-0.09,1.02,-2.01,4.27,-6.23,2.0,palm_down_neutral
-0.07,-0.08,1.02,-0.31,4.21,-6.23,2.0,palm_down_neutral
-0.07,-0.06,1.02,0.85,4.03,-6.29,2.0,palm_down_neutral
-0.06,-0.05,1.03,1.04,3.66,-6.04,2.0,palm_down_neutral
-0.05,-0.04,1.03,0.49,3.42,-5.49,2.0,palm_down_neutral
-0.05,-0.04,1.03,-0.61,2.99,-4.7,2.0,palm_down_neutral
-0.04,-0.04,1.03,-1.28,2.62,-4.21,2.0,palm_down_neutral
-0.04,-0.04,1.04,-1.59,2.08,-3.54,2.0,palm_down_neutral
-0.04,-0.03,1.03,-2.01,1.4,-2.93,2.0,palm_down_neutral
-0.04,-0.03,1.04,-2.14,0.85,-2.75,2.0,palm_down_neutral
-0.06,-0.03,1.03,-1.59,0.06,-2.44,2.0,palm_down_neutral
-0.07,-0.02,1.03,-0.79,-0.79,-2.26,2.0,palm_down_neutral
-0.09,-0.01,1.02,0.0,-1.59,-1.89,2.0,palm_down_neutral
-0.1,0.01,1.01,0.12,-2.2,-1.71,2.0,palm_down_neutral
-0.11,0.02,1.01,-0.98,-2.5,-1.28,2.0,palm_down_neutral
-0.12,0.02,1.01,-2.2,-2.69,-0.61,2.0,palm_down_neutral
-0.13,0.02,1.01,-2.75,-2.99,0.24,2.0,palm_down_neutral
-0.13,0.02,1.01,-2.99,-3.05,1.4,2.0,palm_down_neutral
-0.13,0.01,1.01,-2.99,-3.11,2.5,2.0,palm_down_neutral
-0.13,0.0,1.01,-2.26,-3.17,3.42,2.0,palm_down_neutral
-0.13,-0.01,1.01,-1.1,-3.05,4.39,2.0,palm_down_neutral
-0.12,-0.02,1.02,1.04,-3.23,5.19,2.0,palm_down_neutral
-0.12,-0.03,1.03,3.48,-3.6,5.92,2.0,palm_down_neutral
-0.12,-0.03,1.03,4.94,-4.27,6.47,2.0,palm_down_neutral
-0.12,-0.02,1.02,5.25,-4.88,6.84,2.0,palm_down_neutral
-0.12,-0.02,1.01,4.64,-5.13,7.14,2.0,palm_down_neutral
-0.12,-0.03,1.01,3.42,-5.25,7.51,2.0,palm_down_neutral
-0.12,-0.03,1.01,1.89,-5.31,7.51,2.0,palm_down_neutral
-0.12,-0.02,1.01,0.31,-5.25,7.39,2.0,palm_down_neutral
-0.11,-0.03,1.01,-1.4,-5.07,7.57,2.0,palm_down_neutral
-0.11,-0.05,1.0,-2.2,-4.7,7.81,2.0,palm_down_neutral
-0.11,-0.05,1.0,-2.14,-4.27,7.87,2.0,palm_down_neutral
-0.1,-0.05,0.99,-2.75,-3.54,7.93,2.0,palm_down_neutral
-0.1,-0.06,0.99,-3.91,-2.87,8.12,2.0,palm_down_neutral
-0.1,-0.06,1.0,-4.46,-2.2,8.12,2.0,palm_down_neutral
-0.1,-0.07,0.99,-4.52,-1.53,8.0,2.0,palm_down_neutral
-0.1,-0.07,1.0,-4.52,-0.79,7.45,2.0,palm_down_neutral
-0.1,-0.07,1.0,-4.39,-0.18,6.84,2.0,palm_down_neutral
-0.1,-0.08,1.0,-3.97,0.31,6.35,2.0,palm_down_neutral
-0.1,-0.08,1.01,-3.23,0.67,5.86,2.0,palm_down_neutral
-0.09,-0.09,1.02,-2.5,0.67,5.43,2.0,palm_down_neutral
-0.09,-0.09,1.02,-2.56,0.24,4.94,2.0,palm_down_neutral
-0.09,-0.08,1.02,-3.3,-0.18,4.39,2.0,palm_down_neutral
-0.09,-0.07,1.02,-4.33,-0.37,3.97,2.0,palm_down_neutral
-0.1,-0.07,1.02,-5.25,-0.55,3.78,2.0,palm_down_neutral
-0.1,-0.08,1.01,-5.86,-0.67,3.54,2.0,palm_down_neutral
-0.1,-0.08,1.01,-6.16,-0.73,3.36,2.0,palm_down_neutral
-0.11,-0.08,1.01,-6.53,-0.85,3.17,2.0,palm_down_neutral
-0.11,-0.08,1.01,-6.23,-1.04,3.05,2.0,palm_down_neutral
-0.12,-0.09,1.01,-4.88,-1.1,2.93,2.0,palm_down_neutral
-0.12,-0.09,1.01,-3.6,-1.28,2.93,2.0,palm_down_neutral
-0.12,-0.09,1.02,-2.75,-1.53,2.99,2.0,palm_down_neutral
-0.12,-0.09,1.02,-1.95,-2.01,2.75,2.0,palm_down_neutral
-0.13,-0.09,1.01,-1.53,-2.44,2.62,2.0,palm_down_neutral
-0.14,-0.08,1.01,-1.34,-2.62,2.44,2.0,palm_down_neutral
-0.14,-0.08,1.0,-1.4,-2.69,2.32,2.0,palm_down_neutral
-0.15,-0.08,0.99,-1.77,-2.69,2.2,2.0,palm_down_neutral
-0.15,-0.08,0.99,-2.32,-2.69,1.89,2.0,palm_down_neutral
-0.15,-0.08,0.99,-2.01,-2.75,1.83,2.0,palm_down_neutral
-0.15,-0.08,0.99,-1.16,-2.81,1.89,2.0,palm_down_neutral
-0.14,-0.08,0.99,-0.43,-2.75,1.89,2.0,palm_down_neutral
-0.14,-0.07,0.99,-0.12,-2.32,2.01,2.0,palm_down_neutral
-0.13,-0.08,0.99,0.18,-1.95,2.14,2.0,palm_down_neutral
-0.12,-0.08,1.0,0.67,-1.71,2.14,2.0,palm_down_neutral
-0.12,-0.08,1.0,0.73,-1.46,1.77,2.0,palm_down_neutral
-0.11,-0.08,1.0,0.06,-1.28,1.46,2.0,palm_down_neutral
-0.11,-0.08,0.99,-0.31,-1.22,1.16,2.0,palm_down_neutral
-0.11,-0.08,0.99,-0.37,-1.04,0.79,2.0,palm_down_neutral
-0.1,-0.08,1.0,-0.24,-0.67,0.43,2.0,palm_down_neutral
-0.1,-0.09,1.01,0.37,-0.49,0.12,2.0,palm_down_neutral
-0.09,-0.09,1.02,1.46,-0.43,-0.24,2.0,palm_down_neutral
-0.1,-0.09,1.02,2.93,-0.55,-0.67,2.0,palm_down_neutral
-0.1,-0.09,1.01,4.52,-0.92,-0.79,2.0,palm_down_neutral
-0.1,-0.08,1.01,5.68,-1.22,-0.49,2.0,palm_down_neutral
-0.1,-0.08,1.01,6.04,-1.59,-0.18,2.0,palm_down_neutral
-0.11,-0.06,1.01,5.68,-1.89,-0.06,2.0,palm_down_neutral
-0.11,-0.05,1.01,4.27,-2.08,0.0,2.0,palm_down_neutral
-0.11,-0.05,1.01,2.2,-2.14,0.06,2.0,palm_down_neutral
-0.1,-0.05,1.0,0.43,-2.08,0.31,2.0,palm_down_neutral
-0.1,-0.06,1.01,-0.43,-2.14,0.67,2.0,palm_down_neutral
-0.1,-0.07,1.01,-0.06,-2.32,1.04,2.0,palm_down_neutral
-0.1,-0.07,1.01,0.73,-2.5,1.4,2.0,palm_down_neutral
-0.1,-0.07,1.01,1.53,-2.62,1.77,2.0,palm_down_neutral
-0.1,-0.07,1.01,2.14,-2.81,2.14,2.0,palm_down_neutral
-0.1,-0.07,1.01,2.75,-3.05,2.38,2.0,palm_down_neutral
-0.09,-0.06,1.0,2.38,-3.17,2.75,2.0,palm_down_neutral
-0.09,-0.05,1.0,0.79,-3.05,2.93,2.0,palm_down_neutral
-0.09,-0.05,0.99,-1.22,-2.69,2.93,2.0,palm_down_neutral
-0.08,-0.05,0.99,-2.81,-2.14,2.81,2.0,palm_down_neutral
-0.08,-0.06,0.99,-3.3,-1.65,2.87,2.0,palm_down_neutral
-0.08,-0.06,1.0,-3.48,-1.04,2.87,2.0,palm_down_neutral
-0.07,-0.07,1.0,-3.17,-0.55,2.56,2.0,palm_down_neutral
-0.07,-0.07,1.01,-2.56,0.06,2.14,2.0,palm_down_neutral
-0.07,-0.07,1.01,-2.01,0.49,1.77,2.0,palm_down_neutral
-0.08,-0.07,1.02,-1.71,0.73,1.46,2.0,palm_down_neutral
-0.08,-0.06,1.02,-2.38,0.85,1.22,2.0,palm_down_neutral
-0.08,-0.07,1.02,-2.75,0.92,0.98,2.0,palm_down_neutral
-0.09,-0.07,1.02,-2.32,0.85,0.73,2.0,palm_down_neutral
-0.09,-0.08,1.02,-1.95,0.85,0.37,2.0,palm_down_neutral
-0.09,-0.08,1.02,-1.46,0.61,-0.06,2.0,palm_down_neutral
-0.09,-0.08,1.02,-0.92,0.37,-0.12,2.0,palm_down_neutral
-0.09,-0.08,1.02,-0.06,0.12,-0.18,2.0,palm_down_neutral
-0.1,-0.08,1.02,0.79,-0.18,-0.12,2.0,palm_down_neutral
-0.1,-0.08,1.02,1.4,-0.43,0.06,2.0,palm_down_neutral
-0.1,-0.07,1.02,1.71,-0.73,0.18,2.0,palm_down_neutral
-0.1,-0.07,1.02,1.83,-0.73,0.31,2.0,palm_down_neutral
-0.1,-0.08,1.02,2.2,-0.85,0.43,2.0,palm_down_neutral
-0.1,-0.08,1.02,2.75,-1.1,0.43,2.0,palm_down_neutral
-0.1,-0.08,1.02,2.93,-1.46,0.55,2.0,palm_down_neutral
-0.09,-0.07,1.01,2.5,-1.4,0.79,2.0,palm_down_neutral
-0.08,-0.07,1.01,1.89,-1.16,0.61,2.0,palm_down_neutral
-0.09,-0.06,1.0,1.04,-0.73,0.43,2.0,palm_down_neutral
-0.09,-0.06,1.01,0.18,-0.24,0.43,2.0,palm_down_neutral
-0.1,-0.06,1.01,-0.67,-0.06,0.43,2.0,palm_down_neutral
-0.1,-0.06,1.02,-1.77,-0.12,0.18,2.0,palm_down_neutral
-0.1,-0.06,1.02,-3.05,-0.18,0.06,2.0,palm_down_neutral
-0.1,-0.07,1.02,-3.54,-0.18,0.18,2.0,palm_down_neutral
-0.11,-0.08,1.02,-3.05,-0.61,0.31,2.0,palm_down_neutral
-0.11,-0.08,1.02,-2.38,-0.85,0.43,2.0,palm_down_neutral
-0.11,-0.08,1.02,-1.65,-1.16,0.49,2.0,palm_down_neutral
-0.11,-0.08,1.02,-0.98,-1.53,0.55,2.0,palm_down_neutral
-0.11,-0.07,1.01,-0.49,-1.83,0.67,2.0,palm_down_neutral
-0.11,-0.07,1.02,-0.06,-2.14,0.85,2.0,palm_down_neutral
-0.1,-0.08,1.01,0.85,-2.62,0.55,2.0,palm_down_neutral
-0.1,-0.08,1.01,1.77,-3.11,0.61,2.0,palm_down_neutral
-0.1,-0.08,1.01,2.38,-3.54,0.92,2.0,palm_down_neutral
-0.09,-0.08,1.01,2.69,-3.85,1.22,2.0,palm_down_neutral
-0.09,-0.07,1.0,2.14,-3.97,1.34,2.0,palm_down_neutral
-0.09,-0.06,1.0,0.85,-3.91,1.59,2.0,palm_down_neutral
-0.08,-0.07,1.0,-0.43,-3.72,1.89,2.0,palm_down_neutral
-0.08,-0.07,1.0,-1.34,-3.54,2.14,2.0,palm_down_neutral
-0.07,-0.07,1.0,-2.5,-3.3,2.32,2.0,palm_down_neutral
-0.07,-0.07,0.99,-3.85,-2.81,2.44,2.0,palm_down_neutral
-0.06,-0.08,0.99,-5.07,-2.5,2.44,2.0,palm_down_neutral
-0.06,-0.09,1.0,-6.16,-2.08,2.38,2.0,palm_down_neutral
-0.06,-0.1,1.0,-6.29,-1.77,2.01,2.0,palm_down_neutral
-0.06,-0.11,1.01,-5.55,-1.4,1.53,2.0,palm_down_neutral
-0.05,-0.12,1.01,-4.09,-1.1,1.04,2.0,palm_down_neutral
-0.05,-0.13,1.0,-1.65,-0.98,0.49,2.0,palm_down_neutral
-0.05,-0.12,1.0,0.67,-0.55,-0.12,2.0,palm_down_neutral
-0.05,-0.11,1.0,1.89,0.0,-0.85,2.0,palm_down_neutral
-0.05,-0.09,1.01,1.4,0.55,-1.65,2.0,palm_down_neutral
-0.06,-0.07,1.01,-0.31,1.16,-2.32,2.0,palm_down_neutral
-0.06,-0.07,1.01,-2.56,1.59,-2.62,2.0,palm_down_neutral
-0.06,-0.06,1.02,-4.88,2.08,-2.87,2.0,palm_down_neutral
-0.07,-0.07,1.02,-6.47,2.44,-3.11,2.0,palm_down_neutral
-0.07,-0.08,1.02,-6.71,2.62,-3.17,2.0,palm_down_neutral
-0.07,-0.09,1.03,-5.55,2.44,-3.3,2.0,palm_down_neutral
-0.08,-0.09,1.03,-4.03,2.2,-3.48,2.0,palm_down_neutral
-0.09,-0.08,1.03,-2.69,1.89,-3.72,2.0,palm_down_neutral
-0.09,-0.09,1.03,-1.4,1.53,-3.85,2.0,palm_down_neutral
-0.09,-0.09,1.04,-0.18,0.85,-3.78,2.0,palm_down_neutral
-0.09,-0.08,1.04,0.43,0.12,-3.66,2.0,palm_down_neutral
-0.09,-0.07,1.03,0.61,-0.49,-3.48,2.0,palm_down_neutral
-0.09,-0.07,1.03,0.55,-0.98,-3.11,2.0,palm_down_neutral
-0.09,-0.07,1.03,0.06,-1.34,-2.69,2.0,palm_down_neutral
-0.09,-0.06,1.03,-0.73,-1.65,-2.14,2.0,palm_down_neutral
-0.09,-0.06,1.03,-1.53,-1.83,-1.65,2.0,palm_down_neutral
-0.09,-0.07,1.03,-1.95,-2.08,-1.16,2.0,palm_down_neutral
-0.09,-0.07,1.03,-2.08,-2.44,-0.67,2.0,palm_down_neutral
-0.09,-0.07,1.02,-2.5,-2.62,0.0,2.0,palm_down_neutral
-0.08,-0.07,1.02,-3.36,-2.81,0.37,2.0,palm_down_neutral
-0.09,-0.07,1.02,-3.85,-2.87,0.49,2.0,palm_down_neutral
-0.08,-0.08,1.02,-3.6,-2.99,0.79,2.0,palm_down_neutral
-0.08,-0.08,1.02,-3.05,-3.17,1.04,2.0,palm_down_neutral
-0.08,-0.08,1.02,-2.75,-3.3,1.22,2.0,palm_down_neutral
-0.09,-0.08,1.01,-2.56,-3.54,1.34,2.0,palm_down_neutral
-0.09,-0.08,1.01,-2.32,-3.72,1.59,2.0,palm_down_neutral
-0.09,-0.08,1.01,-2.38,-3.85,1.95,2.0,palm_down_neutral
-0.08,-0.08,1.01,-2.56,-3.91,2.14,2.0,palm_down_neutral
-0.08,-0.08,1.01,-2.32,-3.91,2.38,2.0,palm_down_neutral
-0.09,-0.09,1.01,-1.83,-4.03,2.44,2.0,palm_down_neutral
-0.09,-0.09,1.01,-0.98,-4.03,2.62,2.0,palm_down_neutral
-0.09,-0.09,1.01,-0.12,-4.03,2.75,2.0,palm_down_neutral
-0.09,-0.09,1.0,0.31,-4.03,2.87,2.0,palm_down_neutral
-0.09,-0.09,1.0,0.43,-4.09,2.93,2.0,palm_down_neutral
-0.09,-0.09,1.0,0.49,-4.21,3.11,2.0,palm_down_neutral
-0.08,-0.09,1.0,0.18,-4.21,3.11,2.0,palm_down_neutral
-0.08,-0.09,0.99,-0.49,-4.09,3.11,2.0,palm_down_neutral
-0.08,-0.09,0.99,-1.04,-3.97,3.11,2.0,palm_down_neutral
-0.07,-0.09,0.99,-1.4,-3.72,3.17,2.0,palm_down_neutral
-0.07,-0.1,1.0,-1.65,-3.54,3.11,2.0,palm_down_neutral
-0.07,-0.1,1.0,-1.59,-3.48,3.11,2.0,palm_down_neutral
-0.07,-0.1,0.99,-1.22,-3.3,3.17,2.0,palm_down_neutral
-0.07,-0.11,0.99,-0.55,-3.11,2.99,2.0,palm_down_neutral
-0.08,-0.11,0.99,0.06,-3.05,2.81,2.0,palm_down_neutral
-0.08,-0.1,0.99,-0.18,-2.81,2.69,2.0,palm_down_neutral
-0.08,-0.1,0.99,-0.73,-2.56,2.62,2.0,palm_down_neutral
-0.08,-0.1,0.99,-1.1,-2.38,2.5,2.0,palm_down_neutral
-0.08,-0.1,0.98,-1.22,-2.2,2.44,2.0,palm_down_neutral
-0.08,-0.11,0.99,-1.04,-2.01,2.44,2.0,palm_down_neutral
-0.08,-0.11,0.99,-0.85,-1.77,2.32,2.0,palm_down_neutral
-0.08,-0.11,0.99,-1.28,-1.59,2.08,2.0,palm_down_neutral
-0.08,-0.1,0.99,-2.08,-1.22,2.01,2.0,palm_down_neutral
-0.08,-0.11,0.98,-2.62,-0.79,1.89,2.0,palm_down_neutral
-0.08,-0.11,0.99,-2.44,-0.37,1.65,2.0,palm_down_neutral
-0.08,-0.12,0.99,-1.59,0.18,1.59,2.0,palm_down_neutral
-0.08,-0.12,0.99,-0.37,0.67,1.46,2.0,palm_down_neutral
-0.07,-0.11,0.99,0.49,1.16,1.22,2.0,palm_down_neutral
-0.07,-0.11,1.0,0.73,1.65,0.98,2.0,palm_down_neutral
-0.07,-0.11,1.0,0.18,2.08,0.85,2.0,palm_down_neutral
-0.07,-0.1,1.0,-0.43,2.38,0.92,2.0,palm_down_neutral
-0.07,-0.1,0.99,-1.16,2.81,1.04,2.0,palm_down_neutral
-0.06,-0.11,1.0,-1.95,3.05,1.16,2.0,palm_down_neutral
-0.06,-0.12,1.01,-2.26,3.11,1.34,2.0,palm_down_neutral
-0.06,-0.11,1.01,-2.44,3.17,1.04,2.0,palm_down_neutral
-0.05,-0.12,1.01,-2.87,3.3,0.92,2.0,palm_down_neutral
-0.05,-0.12,1.01,-3.48,3.23,0.98,2.0,palm_down_neutral
-0.05,-0.12,1.02,-3.85,3.05,0.98,2.0,palm_down_neutral
-0.05,-0.11,1.02,-4.46,2.81,0.85,2.0,palm_down_neutral
-0.05,-0.11,1.01,-5.25,2.5,0.98,2.0,palm_down_neutral
-0.05,-0.11,1.01,-6.04,2.26,0.92,2.0,palm_down_neutral
-0.06,-0.11,1.01,-6.71,1.95,0.67,2.0,palm_down_neutral
-0.06,-0.12,1.01,-6.9,1.77,0.31,2.0,palm_down_neutral
-0.07,-0.12,1.02,-6.65,1.4,0.12,2.0,palm_down_neutral
-0.07,-0.12,1.02,-6.35,1.16,-0.12,2.0,palm_down_neutral
-0.07,-0.13,1.02,-5.68,0.85,-0.49,2.0,palm_down_neutral
-0.08,-0.13,1.01,-5.13,0.49,-0.67,2.0,palm_down_neutral
-0.09,-0.12,1.01,-4.09,0.49,-0.79,2.0,palm_down_neutral
-0.09,-0.13,1.01,-2.69,0.37,-0.92,2.0,palm_down_neutral
-0.09,-0.13,1.02,-0.67,0.24,-0.85,2.0,palm_down_neutral
-0.09,-0.13,1.02,1.22,0.0,-0.98,2.0,palm_down_neutral
-0.09,-0.12,1.01,2.38,-0.18,-0.98,2.0,palm_down_neutral
-0.1,-0.11,1.01,2.62,-0.31,-0.85,2.0,palm_down_neutral
-0.1,-0.1,1.0,2.2,-0.43,-0.67,2.0,palm_down_neutral
-0.09,-0.1,1.0,1.4,-0.31,-0.43,2.0,palm_down_neutral
-0.09,-0.11,1.01,0.85,-0.18,-0.06,2.0,palm_down_neutral
-0.08,-0.11,1.01,0.55,-0.12,0.37,2.0,palm_down_neutral
-0.07,-0.12,1.01,0.37,0.0,0.49,2.0,palm_down_neutral
-0.07,-0.12,1.01,0.37,0.06,0.55,2.0,palm_down_neutral
-0.07,-0.12,1.01,0.37,0.24,0.67,2.0,palm_down_neutral
-0.07,-0.12,1.0,0.0,0.43,0.73,2.0,palm_down_neutral
-0.07,-0.13,1.0,-0.43,0.55,0.67,2.0,palm_down_neutral
-0.08,-0.13,1.0,-0.31,0.55,0.61,2.0,palm_down_neutral
-0.08,-0.13,1.0,0.18,0.55,0.55,2.0,palm_down_neutral
-0.07,-0.13,1.0,0.49,0.55,0.67,2.0,palm_down_neutral
-0.07,-0.13,1.0,0.55,0.61,0.67,2.0,palm_down_neutral
-0.07,-0.13,1.01,0.49,0.79,0.55,2.0,palm_down_neutral
-0.07,-0.13,1.01,0.73,0.92,0.31,2.0,palm_down_neutral
-0.08,-0.14,1.02,1.34,0.79,-0.06,2.0,palm_down_neutral
-0.08,-0.14,1.01,2.08,0.55,-0.37,2.0,palm_down_neutral
-0.08,-0.14,1.01,2.5,0.12,-0.73,2.0,palm_down_neutral
-0.08,-0.14,1.01,2.93,-0.31,-1.1,2.0,palm_down_neutral
-0.08,-0.13,1.01,3.23,-0.73,-1.34,2.0,palm_down_neutral
-0.08,-0.13,1.01,3.3,-1.04,-1.22,2.0,palm_down_neutral
-0.08,-0.12,1.01,3.42,-1.4,-1.04,2.0,palm_down_neutral
-0.09,-0.12,1.01,3.3,-1.71,-0.85,2.0,palm_down_neutral
-0.09,-0.11,1.0,2.75,-1.89,-0.49,2.0,palm_down_neutral
-0.09,-0.11,1.0,2.2,-1.95,-0.12,2.0,palm_down_neutral
-0.08,-0.11,1.0,1.53,-1.77,0.31,2.0,palm_down_neutral
-0.08,-0.11,1.0,1.22,-1.53,0.55,2.0,palm_down_neutral
-0.08,-0.11,1.0,0.79,-1.28,0.73,2.0,palm_down_neutral
-0.08,-0.11,1.0,0.24,-1.16,0.67,2.0,palm_down_neutral
-0.08,-0.11,1.0,-0.24,-0.98,0.49,2.0,palm_down_neutral
-0.09,-0.11,1.0,-0.73,-0.92,0.37,2.0,palm_down_neutral
-0.09,-0.11,1.0,-1.28,-0.92,0.37,2.0,palm_down_neutral
-0.09,-0.11,1.01,-1.89,-0.85,0.18,2.0,palm_down_neutral
-0.09,-0.12,1.01,-2.01,-0.73,0.18,2.0,palm_down_neutral
-0.09,-0.12,1.01,-1.46,-0.67,0.31,2.0,palm_down_neutral
-0.08,-0.13,1.02,-0.85,-0.73,0.43,2.0,palm_down_neutral
-0.08,-0.13,1.02,-0.18,-0.79,0.37,2.0,palm_down_neutral
-0.09,-0.13,1.02,0.85,-1.04,0.18,2.0,palm_down_neutral
-0.08,-0.13,1.02,1.77,-1.34,-0.06,2.0,palm_down_neutral
-0.08,-0.13,1.02,2.26,-1.59,-0.37,2.0,palm_down_neutral
-0.07,-0.12,1.02,2.14,-1.71,-0.49,2.0,palm_down_neutral
-0.06,-0.12,1.02,1.34,-1.77,-0.55,2.0,palm_down_neutral
-0.06,-0.12,1.02,0.37,-1.71,-0.61,2.0,palm_down_neutral
-0.05,-0.12,1.02,-0.55,-1.65,-0.73,2.0,palm_down_neutral
-0.06,-0.12,1.02,-1.1,-1.65,-0.79,2.0,palm_down_neutral
-0.06,-0.13,1.02,-1.1,-1.65,-0.92,2.0,palm_down_neutral
-0.06,-0.13,1.02,-0.55,-1.65,-1.16,2.0,palm_down_neutral
-0.07,-0.13,1.01,0.18,-1.89,-1.34,2.0,palm_down_neutral
-0.07,-0.12,1.01,0.85,-2.01,-1.53,2.0,palm_down_neutral
-0.07,-0.12,1.0,1.1,-2.01,-1.71,2.0,palm_down_neutral
-0.06,-0.11,1.0,0.79,-1.77,-1.65,2.0,palm_down_neutral
-0.06,-0.1,1.01,-0.18,-1.46,-1.53,2.0,palm_down_neutral
-0.06,-0.1,1.01,-1.4,-1.22,-1.46,2.0,palm_down_neutral
-0.06,-0.1,1.01,-2.08,-1.16,-1.4,2.0,palm_down_neutral
-0.07,-0.1,1.01,-2.08,-1.16,-1.16,2.0,palm_down_neutral
-0.08,-0.11,1.0,-1.83,-1.22,-1.04,2.0,palm_down_neutral
-0.08,-0.11,1.0,-1.28,-1.28,-0.98,2.0,palm_down_neutral
-0.07,-0.11,1.01,-0.55,-1.34,-0.85,2.0,palm_down_neutral
-0.07,-0.11,1.01,0.06,-1.22,-0.73,2.0,palm_down_neutral
-0.06,-0.11,1.01,0.55,-1.28,-0.79,2.0,palm_down_neutral
-0.06,-0.11,1.01,0.98,-1.34,-0.79,2.0,palm_down_neutral
-0.07,-0.1,1.01,1.04,-1.22,-0.79,2.0,palm_down_neutral
-0.08,-0.1,1.0,0.85,-1.1,-0.73,2.0,palm_down_neutral
-0.08,-0.1,1.0,0.67,-0.92,-0.49,2.0,palm_down_neutral
-0.07,-0.1,1.0,0.55,-0.67,-0.18,2.0,palm_down_neutral
-0.06,-0.1,1.01,0.43,-0.43,0.12,2.0,palm_down_neutral
-0.06,-0.1,1.01,0.37,-0.24,0.37,2.0,palm_down_neutral
-0.06,-0.1,1.01,0.37,-0.18,0.49,2.0,palm_down_neutral
-0.06,-0.11,1.02,0.31,-0.18,0.55,2.0,palm_down_neutral
-0.06,-0.11,1.02,0.37,-0.24,0.43,2.0,palm_down_neutral
-0.07,-0.12,1.02,0.67,-0.43,0.31,2.0,palm_down_neutral
-0.07,-0.12,1.01,1.28,-0.61,0.12,2.0,palm_down_neutral
-0.07,-0.12,1.02,2.08,-0.92,0.0,2.0,palm_down_neutral
-0.08,-0.12,1.02,2.69,-1.16,-0.24,2.0,palm_down_neutral
-0.08,-0.11,1.01,3.05,-1.4,-0.31,2.0,palm_down_neutral
-0.08,-0.11,1.01,3.11,-1.59,-0.06,2.0,palm_down_neutral
-0.07,-0.11,1.01,3.05,-1.77,0.37,2.0,palm_down_neutral
-0.07,-0.1,1.0,2.62,-1.89,0.73,2.0,palm_down_neutral
